# Time-averaged data for fix myat1
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3] c_myRDF[4] c_myRDF[5] c_myRDF[6] c_myRDF[7] c_myRDF[8] c_myRDF[9] c_myRDF[10] c_myRDF[11]
50000 200
165 12.3375 4.42178 3.94859 2.58886 41.9749 3.03803 4.07422 1.65401 63.3469 1.20754 38.3374
166 12.4125 4.64422 4.02176 2.58525 42.4949 2.80753 4.11939 1.66733 64.677 1.21857 39.3095
167 12.4875 5.06876 4.10258 2.581 43.0203 2.77679 4.16461 1.68105 66.0344 1.22564 40.2991
168 12.5625 5.27307 4.18768 2.53353 43.5422 2.63533 4.20804 1.66876 67.3981 1.2291 41.3035
169 12.6375 5.11627 4.27123 2.49348 44.062 2.32996 4.2469 1.63764 68.7523 1.23059 42.3212
170 12.7125 5.08948 4.35533 2.47294 44.5837 2.19114 4.28388 1.60694 70.097 1.23342 43.3533
171 12.7875 5.02622 4.43937 2.43872 45.1043 1.98465 4.31777 1.59173 71.4447 1.23683 44.4005
172 12.8625 4.81446 4.52082 2.43547 45.6302 1.84491 4.34965 1.61722 72.8302 1.24256 45.465
173 12.9375 4.59508 4.59947 2.46376 46.1686 1.58103 4.37728 1.62077 74.2348 1.256 46.5536
174 13.0125 4.40389 4.67572 2.46167 46.7127 1.46772 4.40323 1.63384 75.6673 1.27168 47.6685
175 13.0875 4.41542 4.75305 2.46932 47.2648 1.45619 4.42928 1.6355 77.1179 1.28735 48.8103
176 13.1625 4.55163 4.83369 2.47336 47.8242 1.56486 4.45759 1.61712 78.5686 1.29799 49.9747
177 13.2375 4.58915 4.91592 2.47699 48.3907 1.77004 4.48998 1.61952 80.038 1.30688 51.1605
178 13.3125 4.30594 4.99395 2.50939 48.9713 2.02341 4.52743 1.63554 81.5389 1.31369 52.366
179 13.3875 4.28056 5.0724 2.51131 49.5588 2.21758 4.56894 1.63095 83.0525 1.32533 53.5959
180 13.4625 4.00311 5.14658 2.53272 50.158 2.50444 4.61634 1.64061 84.5921 1.33705 54.8507
181 13.5375 3.89551 5.21958 2.52921 50.7631 2.77422 4.66943 1.63723 86.1457 1.34766 56.1295
182 13.6125 3.67788 5.28927 2.53686 51.3767 2.85571 4.72469 1.6352 87.7147 1.36102 57.4354
183 13.6875 3.55775 5.35743 2.50432 51.9892 2.92166 4.78185 1.6396 89.3052 1.37011 58.7645
184 13.7625 3.51155 5.42544 2.49481 52.606 3.03341 4.84185 1.6547 90.928 1.37402 60.1121
185 13.8375 3.51881 5.49433 2.44863 53.218 2.92769 4.9004 1.72104 92.6344 1.37757 61.4779
186 13.9125 3.38835 5.5614 2.46444 53.8407 2.92893 4.9596 1.81414 94.4526 1.38411 62.8651
187 13.9875 3.47759 5.63097 2.47568 54.473 2.83184 5.01746 1.8571 96.334 1.39328 64.2766
188 14.0625 3.75277 5.70685 2.48984 55.1157 2.76817 5.07463 1.85206 98.2304 1.40383 65.7141
189 14.1375 3.54894 5.77939 2.49603 55.7669 2.74462 5.13191 1.86399 100.159 1.4137 67.1772
190 14.2125 3.49191 5.85151 2.52321 56.4322 2.80585 5.1911 1.9097 102.157 1.4183 68.6606
191 14.2875 3.23228 5.91898 2.55079 57.112 2.69926 5.24864 1.95352 104.222 1.42306 70.1648
192 14.3625 3.10182 5.98441 2.57016 57.804 2.58556 5.30434 1.98635 106.343 1.42424 71.686
193 14.4375 2.91719 6.04658 2.57658 58.5051 2.28839 5.35415 2.02555 108.53 1.42494 73.224
194 14.5125 2.96306 6.1104 2.56997 59.2117 2.10945 5.40055 2.0152 110.727 1.42624 74.7794
195 14.5875 2.95373 6.17467 2.55122 59.9203 1.96079 5.44412 2.02577 112.959 1.42692 76.3516
196 14.6625 3.01646 6.24098 2.54108 60.6335 1.80599 5.48467 2.00499 115.191 1.42655 77.9396
197 14.7375 3.16688 6.31131 2.48523 61.3381 1.73553 5.52403 1.9806 117.419 1.43243 79.5506
198 14.8125 3.28533 6.38502 2.44492 62.0383 1.73619 5.56381 1.95631 119.641 1.43873 81.1852
199 14.8875 3.50648 6.46449 2.41101 62.7359 1.84273 5.60646 1.94916 121.878 1.44568 82.8443
200 14.9625 3.58062 6.54646 2.37139 63.4289 1.83945 5.64947 1.9556 124.145 1.45179 84.5272
300000 200
1 0.0375 0 0 0 0 0 0 0 0 0 0
2 0.1125 0 0 0 0 0 0 0 0 0 0
3 0.1875 0 0 0 0 0 0 0 0 0 0
4 0.2625 0 0 0 0 0 0 0 0 0 0
5 0.3375 0 0 0 0 0 0 0 0 0 0
6 0.4125 0 0 0 0 0 0 0 0 0 0
7 0.4875 0 0 0 0 0 0 0 0 0 0
8 0.5625 0 0 0 0 0 0 0 0 0 0
9 0.6375 0 0 0 0 0 0 0 0 0 0
10 0.7125 0 0 0 0 0 0 0 0 0 0
11 0.7875 0 0 0 0 0 0 0 0 0 0
12 0.8625 0 0 0 0 0 0 0 0 0 0
13 0.9375 0 0 0 0 0 0 0 0 0 0
14 1.0125 0 0 0 0 0 0 0 0 0 0
15 1.0875 0 0 0 0 0 0 0 0 0 0
16 1.1625 0 0 0 0 0 0 0 0 0 0
17 1.2375 0 0 0 0 0 0 0 0 0 0
18 1.3125 0 0 0 0 0 0 0 0 0 0
19 1.3875 0 0 0 0 0 0 0 0 0 0
20 1.4625 0 0 0 0 0 0 0 0 0 0
21 1.5375 0 0 0 0 0 0 0 0 0 0
22 1.6125 0 0 0 0 0 0 0 0 0 0
23 1.6875 0 0 0 0 0 0 0 0 0 0
24 1.7625 0 0 0 0 0 0 0 0 0 0
25 1.8375 0 0 0 0 0 0 0 0 0 0
26 1.9125 0 0 0 0 0 0 0 0 0 0
27 1.9875 0 0 0 0 0 0 0 0 0 0
28 2.0625 0 0 0 0 0 0 0 0 0 0
29 2.1375 0 0 0 0 0 0 0 0 0 0
30 2.2125 0 0 0 0 0 0 0 0 0 0
31 2.2875 0 0 0 0 0 0 0 0 0 0
32 2.3625 0 0 0 0 0 0 0 0 0 0
33 2.4375 0 0 0 0 0 0 0 0 0 0
34 2.5125 0 0 0 0 0 0 0 0 0 0
35 2.5875 0 0 0 0 0 0 0 0 3.61993e-06 1.25502e-07
36 2.6625 0 0 0 0 0 0 0 0 0.000174363 6.5261e-06
37 2.7375 0 0 0 0 0 0 0 0 0.00505492 0.000202686
38 2.8125 0 0 0 0 0 0 0 0 0.0339454 0.00159312
39 2.8875 0 0 0 0 0 0 0 0 0.0915309 0.00554493
40 2.9625 0 0 0 0 0.0340946 3.125e-05 0 0 0.143956 0.0120872
41 3.0375 0 0 0 0 2.69184 0.002625 0 0 0.170349 0.0202259
42 3.1125 0 0 0.00823674 0.000104167 10.6151 0.0133646 0 0 0.186961 0.0296048
43 3.1875 0 0 0.120162 0.00169792 5.78229 0.0195 0 0 0.197484 0.0399947
44 3.2625 0 0 0.613986 0.0102292 1.18074 0.0208125 0.00217344 0.000119792 0.205353 0.051313
45 3.3375 0 0 1.91019 0.0380052 0.980524 0.0219531 0.0530049 0.00317708 0.212444 0.0635666
46 3.4125 0 0 3.94312 0.0979479 3.64025 0.0263802 0.166181 0.0131979 0.220633 0.076871
47 3.4875 0 0 6.23331 0.196917 9.66882 0.0386615 0.234117 0.0279427 0.23466 0.09165
48 3.5625 0 0 9.61999 0.356297 20.823 0.0662604 0.268032 0.0455573 0.254687 0.108388
49 3.6375 0 0 14.4974 0.606703 39.577 0.120948 0.291986 0.0655625 0.267905 0.126743
50 3.7125 0 0 19.2263 0.952625 63.2114 0.211932 0.485814 0.100234 0.278828 0.146642
51 3.7875 0 0 21.4265 1.35386 92.2969 0.350203 0.755574 0.156359 0.288391 0.168065
52 3.8625 0.0136561 2.08333e-05 21.4093 1.77082 98.3115 0.503375 0.941857 0.22912 0.297008 0.191009
53 3.9375 0.446789 0.000729167 22.5635 2.22748 47.6629 0.580547 1.0229 0.31124 0.304252 0.215435
54 4.0125 1.2591 0.00280208 21.8094 2.68585 13.9797 0.604052 1.03544 0.397563 0.302494 0.240653
55 4.0875 3.50581 0.00879167 15.8008 3.03047 10.1103 0.621693 1.12999 0.495323 0.302599 0.266832
56 4.1625 4.64467 0.0170208 9.74795 3.25095 9.4585 0.638807 1.3103 0.61288 0.308309 0.294493
57 4.2375 5.78652 0.0276458 7.07869 3.41688 7.44631 0.652771 1.46839 0.749411 0.318259 0.324085
58 4.3125 5.76776 0.0386146 6.38903 3.57199 5.76291 0.663964 1.54697 0.898385 0.324179 0.355304
59 4.3875 6.82642 0.0520521 6.34927 3.73154 4.69449 0.673401 1.57939 1.05582 0.330013 0.388199
60 4.4625 6.94674 0.0661979 6.38488 3.89752 3.42856 0.680531 1.43644 1.20394 0.333591 0.422598
61 4.5375 8.22806 0.0835208 6.40113 4.06956 3.89994 0.688917 1.29745 1.34226 0.338915 0.45873
62 4.6125 7.46469 0.0997604 6.39026 4.24704 4.99547 0.700016 1.16927 1.47107 0.336918 0.495846
63 4.6875 5.45674 0.112021 6.39405 4.43044 6.62321 0.715214 1.15564 1.60256 0.332321 0.533657
64 4.7625 3.73225 0.120677 6.09926 4.61103 7.87189 0.733859 1.13687 1.73608 0.327128 0.572076
65 4.8375 3.05587 0.12799 6.00794 4.79456 9.27924 0.756536 1.15738 1.87632 0.324653 0.611416
66 4.9125 3.27142 0.136063 6.21905 4.99047 10.6803 0.783453 1.18575 2.02449 0.325847 0.652134
67 4.9875 3.75939 0.145625 6.21146 5.19217 11.3439 0.812922 1.23066 2.18301 0.334648 0.695238
68 5.0625 4.52724 0.15749 6.64667 5.41454 11.3509 0.843302 1.27182 2.35179 0.350635 0.741771
69 5.1375 4.76269 0.170344 7.00275 5.65582 10.5816 0.872469 1.28042 2.52679 0.362852 0.791361
70 5.2125 4.14671 0.181865 7.32561 5.91564 9.60747 0.899729 1.26121 2.70422 0.374447 0.844042
71 5.2875 3.98983 0.193271 7.38785 6.18527 7.79023 0.922474 1.23752 2.88338 0.386825 0.900041
72 5.3625 3.67354 0.204073 7.27006 6.45817 6.86797 0.943099 1.17369 3.05814 0.400811 0.959723
73 5.4375 3.67282 0.215177 6.95308 6.72653 7.3225 0.965708 1.13838 3.23242 0.411724 1.02276
74 5.5125 3.44953 0.225896 6.34226 6.97811 8.26362 0.991932 1.11443 3.40778 0.425875 1.08977
75 5.5875 3.71647 0.23776 5.85505 7.21673 9.01134 1.02131 1.13636 3.59148 0.436995 1.16041
76 5.6625 3.49794 0.249229 5.58924 7.45068 9.66548 1.05368 1.15756 3.78367 0.447079 1.23464
77 5.7375 3.90841 0.262385 5.42032 7.6836 10.281 1.08902 1.13449 3.97705 0.458259 1.31275
78 5.8125 3.44939 0.274302 5.74203 7.93684 9.67644 1.12316 1.14845 4.17796 0.471106 1.39517
79 5.8875 3.92339 0.288208 5.9908 8.20791 8.9394 1.15552 1.1327 4.38126 0.481159 1.48153
80 5.9625 4.57891 0.304854 6.16549 8.49404 7.60767 1.18377 1.12574 4.58849 0.490713 1.57186
81 6.0375 6.19016 0.327927 6.27125 8.79245 6.84793 1.20983 1.10366 4.79681 0.504827 1.66715
82 6.1125 7.59329 0.356938 6.29888 9.09966 6.4353 1.23494 1.06124 5.00212 0.518747 1.76751
83 6.1875 8.2405 0.389198 6.27029 9.41303 6.1174 1.2594 0.996494 5.19967 0.536123 1.87379
84 6.2625 8.31444 0.422542 6.08072 9.72434 5.51141 1.28197 0.973103 5.39728 0.555007 1.9865
85 6.3375 9.97288 0.4635 5.71731 10.0241 4.83165 1.30224 0.928094 5.5903 0.575086 2.1061
86 6.4125 9.85492 0.504938 5.36128 10.3119 4.54706 1.32177 0.901448 5.78223 0.594775 2.23274
87 6.4875 9.29437 0.544938 5.04958 10.5893 4.45201 1.34133 0.88247 5.97455 0.611882 2.36609
88 6.5625 8.68102 0.583167 4.71349 10.8543 4.31146 1.36072 0.915269 6.17866 0.618856 2.50409
89 6.6375 8.71718 0.622437 4.35364 11.1047 4.09571 1.37957 0.966734 6.39919 0.621637 2.6459
90 6.7125 9.24243 0.665021 4.05509 11.3432 3.6339 1.39667 1.00211 6.63299 0.624734 2.79166
91 6.7875 10.1294 0.71274 4.00849 11.5842 3.56053 1.4138 1.04982 6.88343 0.62827 2.94153
92 6.8625 8.51185 0.753729 4.03675 11.8324 2.9282 1.4282 1.08364 7.14768 0.633052 3.09591
93 6.9375 8.13831 0.793781 4.15669 12.0936 2.95953 1.44307 1.0753 7.41566 0.639585 3.2553
94 7.0125 6.84445 0.828198 4.27653 12.3681 3.01421 1.45855 1.11506 7.69959 0.651088 3.42108
95 7.0875 5.91554 0.858583 4.58547 12.6688 3.24563 1.47558 1.23676 8.02128 0.664582 3.59395
96 7.1625 4.4182 0.88176 4.58918 12.9761 3.55328 1.49461 1.2643 8.35712 0.680436 3.7747
97 7.2375 3.85841 0.902427 4.56456 13.2882 4.27504 1.518 1.24154 8.69387 0.694736 3.96313
98 7.3125 3.73586 0.922854 4.4829 13.6011 4.90317 1.54538 1.28915 9.05081 0.706875 4.15885
99 7.3875 4.2297 0.946458 4.51246 13.9226 5.1916 1.57497 1.39752 9.44574 0.716844 4.36143
100 7.4625 4.98291 0.974833 4.41118 14.2433 5.37435 1.60622 1.48347 9.87351 0.727067 4.57108
101 7.5375 5.94213 1.00935 4.37931 14.5681 4.92733 1.63546 1.53299 10.3245 0.731882 4.78639
102 7.6125 7.63097 1.05457 4.24126 14.8889 4.68097 1.66379 1.54297 10.7875 0.734078 5.00666
103 7.6875 7.88099 1.1022 4.16545 15.2102 4.13183 1.68929 1.54755 11.261 0.737835 5.23245
104 7.7625 7.46063 1.14817 4.10475 15.5331 4.11362 1.71517 1.61798 11.7659 0.736479 5.46223
105 7.8375 7.07308 1.19259 4.0063 15.8543 4.425 1.74356 1.69607 12.3053 0.735785 5.69626
106 7.9125 7.56282 1.24101 3.97972 16.1796 4.0388 1.76996 1.68701 12.8522 0.73762 5.93539
107 7.9875 8.00745 1.29325 4.0139 16.5139 4.22597 1.79812 1.6476 13.3965 0.741528 6.18036
108 8.0625 7.40157 1.34245 4.00967 16.8541 4.13006 1.82616 1.50784 13.9041 0.744215 6.43085
109 8.1375 6.99501 1.38981 3.96508 17.1969 3.62046 1.85119 1.40584 14.3861 0.74666 6.68687
110 8.2125 6.42377 1.43411 3.90547 17.5407 3.35202 1.8748 1.3609 14.8614 0.74924 6.94853
111 8.2875 5.57681 1.47328 3.79839 17.8813 3.14131 1.89733 1.37339 15.3498 0.759453 7.21862
112 8.3625 4.68187 1.50676 3.74528 18.2232 2.88767 1.91842 1.42858 15.8671 0.769584 7.49729
113 8.4375 4.77644 1.54153 3.70433 18.5674 2.6334 1.938 1.50541 16.422 0.778561 7.78429
114 8.5125 4.62938 1.57583 3.72832 18.9201 2.64639 1.95803 1.5367 16.9986 0.786797 8.0795
115 8.5875 4.50605 1.60981 3.71277 19.2775 2.7363 1.9791 1.56222 17.5952 0.792047 8.38195
116 8.6625 4.73245 1.64613 3.7358 19.6434 2.88918 2.00174 1.54126 18.194 0.797315 8.69175
117 8.7375 5.11458 1.68605 3.70314 20.0125 3.15925 2.02693 1.5437 18.8043 0.79939 9.00775
118 8.8125 4.85868 1.72464 3.73075 20.3907 3.27332 2.05347 1.52307 19.4167 0.80587 9.33181
119 8.8875 4.64032 1.76211 3.70078 20.7723 3.47403 2.08213 1.48029 20.0222 0.814938 9.66512
120 8.9625 4.11023 1.79588 3.73134 21.1635 3.40744 2.11071 1.45183 20.626 0.823787 10.0078
121 9.0375 4.2194 1.83111 3.68286 21.5562 3.30838 2.13893 1.4492 21.2389 0.833382 10.3602
122 9.1125 4.42136 1.86866 3.66684 21.9537 3.10759 2.16588 1.41731 21.8483 0.84472 10.7234
123 9.1875 4.99633 1.91178 3.53981 22.3437 3.11733 2.19336 1.40419 22.4621 0.855924 11.0975
124 9.2625 5.10929 1.9566 3.5229 22.7382 3.20657 2.22209 1.40224 23.085 0.869559 11.4838
125 9.3375 5.35236 2.00432 3.39487 23.1246 3.4653 2.25364 1.37854 23.7073 0.881761 11.8819
126 9.4125 5.55371 2.05464 3.40732 23.5187 3.62534 2.28718 1.35955 24.331 0.894151 12.2921
127 9.4875 5.81935 2.1082 3.34028 23.9112 3.9284 2.32411 1.38231 24.9753 0.90369 12.7133
128 9.5625 5.47999 2.15944 3.25877 24.3002 3.99901 2.3623 1.38333 25.6303 0.914253 13.1462
129 9.6375 4.74026 2.20446 3.27242 24.6969 4.25704 2.40359 1.40803 26.3075 0.92737 13.5922
130 9.7125 4.60038 2.24883 3.26742 25.0993 4.13656 2.44434 1.35784 26.9707 0.940263 14.0515
131 9.7875 4.06756 2.28868 3.29467 25.5113 4.00937 2.48445 1.34203 27.6364 0.950984 14.5232
132 9.8625 4.12637 2.32972 3.23848 25.9225 3.67174 2.52174 1.35511 28.3189 0.963129 15.0083
133 9.9375 3.47221 2.36478 3.11722 26.3243 2.9913 2.55259 1.37205 29.0205 0.97604 15.5073
134 10.0125 3.11656 2.39673 3.08657 26.7282 2.78298 2.58173 1.37475 29.7341 0.98964 16.0211
135 10.0875 2.77806 2.42564 3.05747 27.1344 2.74616 2.61091 1.36872 30.4553 0.998751 16.5473
136 10.1625 2.62378 2.45334 3.12818 27.5561 2.75166 2.64059 1.34929 31.1769 1.00443 17.0844
137 10.2375 2.50674 2.48021 3.17608 27.9906 3.0327 2.67378 1.35862 31.9142 1.00406 17.6293
138 10.3125 2.52789 2.5077 3.18052 28.4321 3.66125 2.71444 1.38512 32.6769 1.00385 18.1821
139 10.3875 2.43298 2.53454 3.23252 28.8874 4.0144 2.75968 1.42989 33.4758 1.0111 18.747
140 10.4625 2.26235 2.55986 3.25454 29.3525 4.52293 2.81138 1.49592 34.3237 1.01995 19.3251
141 10.5375 2.28714 2.58583 3.35793 29.8392 4.95779 2.86887 1.54583 35.2125 1.02719 19.9157
142 10.6125 2.55613 2.61527 3.31772 30.327 4.94863 2.92707 1.63159 36.164 1.03562 20.5197
143 10.6875 2.77813 2.64772 3.2927 30.8179 4.93094 2.98589 1.68593 37.1611 1.04573 21.1382
144 10.7625 3.27514 2.68651 3.23192 31.3066 4.95762 3.04586 1.69166 38.1757 1.0517 21.7689
145 10.8375 3.99669 2.73451 3.13489 31.7872 4.92745 3.1063 1.72939 39.2275 1.05767 22.4122
146 10.9125 4.15153 2.78506 3.08049 32.2661 4.94204 3.16776 1.78356 40.3272 1.06449 23.0686
147 10.9875 4.62243 2.84212 3.01458 32.7412 4.71534 3.2272 1.79067 41.4466 1.07298 23.7393
148 11.0625 4.86547 2.90301 2.98675 33.2183 4.61494 3.28618 1.77123 42.569 1.08385 24.4261
149 11.1375 4.97016 2.96605 2.93544 33.6936 4.38775 3.34302 1.7682 43.7047 1.08765 25.1247
150 11.2125 5.16318 3.03243 2.96882 34.1808 3.91707 3.39445 1.75164 44.845 1.08911 25.8337
151 11.2875 4.84294 3.09552 2.96823 34.6745 3.58726 3.44218 1.75499 46.0028 1.09291 26.5547
152 11.3625 5.19425 3.16409 2.99915 35.18 3.26965 3.48626 1.77271 47.1879 1.0953 27.2869
153 11.4375 5.3405 3.23553 2.99999 35.6922 3.09271 3.52851 1.75458 48.3764 1.10035 28.0323
154 11.5125 5.18813 3.30584 2.99023 36.2096 3.08603 3.57122 1.71612 49.5541 1.1044 28.7902
155 11.5875 4.95504 3.37387 2.99396 36.7343 3.21262 3.61627 1.68306 50.7242 1.11034 29.5621
156 11.6625 4.74771 3.43991 3.02762 37.2719 3.37421 3.6642 1.67387 51.9031 1.11604 30.3481
157 11.7375 4.66431 3.50561 3.00985 37.8132 3.57667 3.71566 1.66869 53.0935 1.12447 31.1503
158 11.8125 4.46144 3.56927 2.99294 38.3583 3.62612 3.76849 1.71588 54.3332 1.13579 31.9709
159 11.8875 4.17248 3.62956 2.92423 38.8978 3.55827 3.82101 1.73472 55.6026 1.14504 32.8088
160 11.9625 3.78646 3.68497 2.90391 39.4402 3.46326 3.87276 1.7713 56.9151 1.15206 33.6624
161 12.0375 3.74856 3.74051 2.81612 39.9729 3.12354 3.92003 1.78254 58.2525 1.1592 34.5322
162 12.1125 3.74394 3.79668 2.74133 40.4979 2.77495 3.96254 1.76649 59.5945 1.16313 35.4158
163 12.1875 3.92982 3.85636 2.70224 41.0218 2.52232 4.00167 1.71648 60.9146 1.17456 36.3191
164 12.2625 4.23011 3.92141 2.62733 41.5376 2.54264 4.04159 1.69032 62.2307 1.18491 37.2417
165 12.3375 4.49138 3.99131 2.5964 42.0535 2.42663 4.08017 1.67669 63.5522 1.19559 38.184
166 12.4125 4.75001 4.06615 2.57092 42.5705 2.48803 4.1202 1.6745 64.8881 1.20783 39.1476
167 12.4875 5.0472 4.14662 2.53387 43.0863 2.54331 4.16161 1.67767 66.2427 1.21561 40.1292
168 12.5625 5.11041 4.22909 2.54061 43.6097 2.44856 4.20197 1.6613 67.6003 1.22217 41.1279
169 12.6375 5.40777 4.31741 2.50078 44.131 2.27312 4.23988 1.6338 68.9514 1.22531 42.1412
170 12.7125 5.31326 4.40521 2.52861 44.6645 2.10781 4.27545 1.61429 70.3022 1.23098 43.1712
171 12.7875 5.06858 4.48996 2.49757 45.1976 1.91114 4.30809 1.60067 71.6575 1.2321 44.2145
172 12.8625 4.78059 4.57083 2.50857 45.7394 1.97996 4.3423 1.62154 73.0466 1.24199 45.2784
173 12.9375 4.49588 4.64778 2.53041 46.2922 1.83252 4.37433 1.62628 74.4561 1.25421 46.3654
174 13.0125 4.1103 4.71895 2.50774 46.8465 1.7929 4.40603 1.62751 75.883 1.26873 47.4778
175 13.0875 3.94259 4.788 2.53137 47.4125 1.89354 4.4399 1.61711 77.3172 1.27859 48.6118
176 13.1625 4.22295 4.86281 2.53906 47.9867 2.10894 4.47806 1.6023 78.7547 1.28823 49.7675
177 13.2375 4.21418 4.93832 2.51966 48.5631 2.19412 4.51821 1.59989 80.2063 1.2982 50.9454
178 13.3125 4.32261 5.01666 2.52596 49.1475 2.34507 4.56161 1.61253 81.6861 1.3111 52.1485
179 13.3875 4.65456 5.10196 2.51158 49.7351 2.56848 4.60968 1.62031 83.1897 1.32427 53.3775
180 13.4625 4.30157 5.18168 2.49946 50.3264 2.60021 4.6589 1.63321 84.7224 1.33863 54.6337
181 13.5375 3.95554 5.2558 2.47981 50.9196 2.61556 4.70895 1.64377 86.2823 1.35109 55.9158
182 13.6125 3.7334 5.32654 2.51321 51.5275 2.72059 4.7616 1.65383 87.8691 1.35929 57.22
183 13.6875 3.6665 5.39678 2.51588 52.1428 2.77019 4.8158 1.66817 89.4873 1.36531 58.5445
184 13.7625 3.37602 5.46217 2.5269 52.7676 2.793 4.87104 1.68389 91.1388 1.36888 59.887
185 13.8375 3.03307 5.52155 2.54286 53.4032 2.77297 4.92649 1.73368 92.8577 1.37151 61.2468
186 13.9125 2.77889 5.57655 2.54574 54.0464 2.82741 4.98364 1.80812 94.6699 1.37473 62.6246
187 13.9875 2.76583 5.63189 2.51904 54.6897 2.63326 5.03744 1.84779 96.5418 1.38189 64.0246
188 14.0625 2.80234 5.68855 2.47457 55.3285 2.55657 5.09024 1.85257 98.4388 1.3914 65.4493
189 14.1375 3.15801 5.75309 2.47138 55.9733 2.541 5.14328 1.88356 100.388 1.40054 66.8988
190 14.2125 3.17923 5.81876 2.48042 56.6274 2.45549 5.19507 1.94536 102.423 1.40775 68.3712
191 14.2875 3.19086 5.88536 2.51721 57.2981 2.2546 5.24314 1.98971 104.526 1.41297 69.8647
192 14.3625 3.07959 5.95032 2.53565 57.9809 2.205 5.29064 2.00456 106.667 1.41796 71.3792
193 14.4375 3.13809 6.01721 2.54827 58.6743 2.01897 5.33458 2.00986 108.836 1.42069 72.9126
194 14.5125 3.60297 6.0948 2.53091 59.3701 2.14426 5.38174 2.03336 111.054 1.42097 74.4622
195 14.5875 3.51384 6.17126 2.54517 60.0771 2.14829 5.42948 2.02533 113.285 1.42231 76.0294
196 14.6625 3.77271 6.2542 2.55509 60.7942 2.0686 5.47593 2.02047 115.535 1.42596 77.6168
197 14.7375 3.46894 6.33124 2.53732 61.5135 2.03405 5.52206 1.99819 117.782 1.42881 79.2237
198 14.8125 3.57458 6.41144 2.49202 62.2273 2.04101 5.56883 1.96641 120.016 1.43276 80.8514
199 14.8875 3.66689 6.49454 2.50042 62.9507 2.0277 5.61576 1.97747 122.285 1.43772 82.5014
200 14.9625 4.03156 6.58683 2.48119 63.6758 2.09631 5.66477 1.97898 124.579 1.44544 84.177
350000 200
1 0.0375 0 0 0 0 0 0 0 0 0 0
2 0.1125 0 0 0 0 0 0 0 0 0 0
3 0.1875 0 0 0 0 0 0 0 0 0 0
4 0.2625 0 0 0 0 0 0 0 0 0 0
5 0.3375 0 0 0 0 0 0 0 0 0 0
6 0.4125 0 0 0 0 0 0 0 0 0 0
7 0.4875 0 0 0 0 0 0 0 0 0 0
8 0.5625 0 0 0 0 0 0 0 0 0 0
9 0.6375 0 0 0 0 0 0 0 0 0 0
10 0.7125 0 0 0 0 0 0 0 0 0 0
11 0.7875 0 0 0 0 0 0 0 0 0 0
12 0.8625 0 0 0 0 0 0 0 0 0 0
13 0.9375 0 0 0 0 0 0 0 0 0 0
14 1.0125 0 0 0 0 0 0 0 0 0 0
15 1.0875 0 0 0 0 0 0 0 0 0 0
16 1.1625 0 0 0 0 0 0 0 0 0 0
17 1.2375 0 0 0 0 0 0 0 0 0 0
18 1.3125 0 0 0 0 0 0 0 0 0 0
19 1.3875 0 0 0 0 0 0 0 0 0 0
20 1.4625 0 0 0 0 0 0 0 0 0 0
21 1.5375 0 0 0 0 0 0 0 0 0 0
22 1.6125 0 0 0 0 0 0 0 0 0 0
23 1.6875 0 0 0 0 0 0 0 0 0 0
24 1.7625 0 0 0 0 0 0 0 0 0 0
25 1.8375 0 0 0 0 0 0 0 0 0 0
26 1.9125 0 0 0 0 0 0 0 0 0 0
27 1.9875 0 0 0 0 0 0 0 0 0 0
28 2.0625 0 0 0 0 0 0 0 0 0 0
29 2.1375 0 0 0 0 0 0 0 0 0 0
30 2.2125 0 0 0 0 0 0 0 0 0 0
31 2.2875 0 0 0 0 0 0 0 0 0 0
32 2.3625 0 0 0 0 0 0 0 0 0 0
33 2.4375 0 0 0 0 0 0 0 0 0 0
34 2.5125 0 0 0 0 0 0 0 0 0 0
35 2.5875 0 0 0 0 0 0 0 0 1.44797e-05 5.02008e-07
36 2.6625 0 0 0 0 0 0 0 0 0.000400008 1.51857e-05
37 2.7375 0 0 0 0 0 0 0 0 0.00674637 0.000276983
38 2.8125 0 0 0 0 0 0 0 0 0.036081 0.00175489
39 2.8875 0 0 0 0 0 0 0 0 0.0883682 0.00557016
40 2.9625 0 0 0 0 0.198885 0.000182292 0 0 0.13703 0.0117977
41 3.0375 0 0 0.000432424 5.20833e-06 4.04857 0.00408333 0 0 0.165248 0.0196926
42 3.1125 0 0 0.00988408 0.000130208 10.2444 0.0144479 0 0 0.184837 0.028965
43 3.1875 0 0 0.124874 0.00178646 5.15399 0.0199167 0 0 0.201559 0.0395693
44 3.2625 0 0 0.627106 0.0105 0.754363 0.0207552 0.00491385 0.000270833 0.212999 0.051309
45 3.3375 0 0 1.86434 0.0376094 0.496978 0.0213333 0.0400923 0.00258333 0.216254 0.0637824
46 3.4125 0 0 4.07468 0.0995521 1.7773 0.0234948 0.134137 0.0106719 0.222733 0.0772134
47 3.4875 0 0 7.01305 0.210901 8.09835 0.0337813 0.238418 0.0256875 0.230004 0.091699
48 3.5625 0 0 10.8011 0.389849 21.0116 0.0616302 0.303617 0.0456406 0.245377 0.107825
49 3.6375 0 0 15.4503 0.656714 37.5228 0.113479 0.378419 0.0715677 0.260732 0.125689
50 3.7125 0 0 19.2272 1.00265 61.1995 0.201568 0.518216 0.108552 0.276558 0.145426
